,name,author,description,year_pub,nb_download,link
318,Bronze Magic,Jennifer Ealey,"Exiled by his power-hungry brothers, Prince Tarkyn encounters the woodfolk: a secretive group of telepaths living deep in the woodlands.

When bounty hunters attack, Tarquin narrowly escapes with the aid of the forest-dwellers, and discovers a secret about their source of magic. Embracing his new identity, allegiances are formed as the woodfolk hail Tarquin as the Guardian Of The Forest.

But can he find a way to protect this mysterious realm, and seize his true destiny?",2019,"2,778",https://manybooks.net/titles/bronze-magic
319,Bronze Magic,Jennifer Ealey,"Exiled by his power-hungry brothers, Prince Tarkyn encounters the woodfolk: a secretive group of telepaths living deep in the woodlands.

When bounty hunters attack, Tarquin narrowly escapes with the aid of the forest-dwellers, and discovers a secret about their source of magic. Embracing his new identity, allegiances are formed as the woodfolk hail Tarquin as the Guardian Of The Forest.

But can he find a way to protect this mysterious realm, and seize his true destiny?",2019,"2,778",https://manybooks.net/titles/bronze-magic
320,Marked,Katrina Cope,"Kara thought that her lack of wings was a problem in the world of Valkyries–until she stumbled across a dragon's nest. She soon learned that wherever you found a dragon’s nest, a mother dragon was always nearby. No matter how much combat training she had, she could still become lunch.",2019,"9,104",https://manybooks.net/titles/marked
321,Marked,Katrina Cope,"Kara thought that her lack of wings was a problem in the world of Valkyries–until she stumbled across a dragon's nest. She soon learned that wherever you found a dragon’s nest, a mother dragon was always nearby. No matter how much combat training she had, she could still become lunch.",2019,"9,104",https://manybooks.net/titles/marked
322,Dillon Hunt And The Desert Oasis Resort,Chad Stewart,"Excitement, intrigue, and action are afoot with a stolen chemical, a missing man, a secret organization, and a twelve year old boy who has strange abilities that might be the answer to solving a mystery. When the Orion Group is hired to find Genesis—a chemical with potentially world-altering properties—they conscript the help of Dillon Hunt, who has abilities that even he doesn't understand. The problem for Dillon is that he doesn't even know he's in their service until it's almost too late.",2019,"2,202",https://manybooks.net/titles/dillon-hunt-and-the-desert-oasis-resort
323,Dillon Hunt And The Desert Oasis Resort,Chad Stewart,"Excitement, intrigue, and action are afoot with a stolen chemical, a missing man, a secret organization, and a twelve year old boy who has strange abilities that might be the answer to solving a mystery. When the Orion Group is hired to find Genesis—a chemical with potentially world-altering properties—they conscript the help of Dillon Hunt, who has abilities that even he doesn't understand. The problem for Dillon is that he doesn't even know he's in their service until it's almost too late.",2019,"2,202",https://manybooks.net/titles/dillon-hunt-and-the-desert-oasis-resort
324,The Count of Monte Cristo,Alexandre Dumas,"A classic adventure novel, often considered Dumas' best work, and frequently included on lists of the best novels of all time. Completed in 1844, and released as an 18-part series over the next two years, Dumas collaborated with other authors throughout. The story takes place in France, Italy, and the Mediterranean from the end of the rule of Napoleon I through the reign of Louis-Philippe.
",1845,"222,388",https://manybooks.net/titles/dumasalpetext98crsto12.html
325,The Count of Monte Cristo,Alexandre Dumas,"A classic adventure novel, often considered Dumas' best work, and frequently included on lists of the best novels of all time. Completed in 1844, and released as an 18-part series over the next two years, Dumas collaborated with other authors throughout. The story takes place in France, Italy, and the Mediterranean from the end of the rule of Napoleon I through the reign of Louis-Philippe.
",1845,"222,388",https://manybooks.net/titles/dumasalpetext98crsto12.html
326,The Man in the Iron Mask,Alexandre Dumas,"A translation of L'homme au masque de fer.
",1850,"19,732",https://manybooks.net/titles/dumasalpetext01ironm11.html
327,The Man in the Iron Mask,Alexandre Dumas,"A translation of L'homme au masque de fer.
",1850,"19,732",https://manybooks.net/titles/dumasalpetext01ironm11.html
328,Around the World in 80 Days,Jules Verne,"Phileas Fogg of London and his newly employed valet Passepartout attempt to circumnavigate the globe in just 80 days to win a £20,000 wager set by members of the Reform Club. (An unabridged reproduction of the original 1873 Hetzel edition.)",1873,"70,382",https://manybooks.net/titles/vernejuletext9480day11.html
329,Around the World in 80 Days,Jules Verne,"Phileas Fogg of London and his newly employed valet Passepartout attempt to circumnavigate the globe in just 80 days to win a £20,000 wager set by members of the Reform Club. (An unabridged reproduction of the original 1873 Hetzel edition.)",1873,"70,382",https://manybooks.net/titles/vernejuletext9480day11.html
330,The Curse of Capistrano,Harrington Strong,"The first work to feature Zorro, nobleman and master swordsman living in Spanish- and Mexican-era California. This novel originally appeared as five serialized installments in the pulp magazine All-Story Weekly.
",1919,"12,566",https://manybooks.net/titles/mcculleyjother07Curse_of_Capistrano.html
331,The Curse of Capistrano,Harrington Strong,"The first work to feature Zorro, nobleman and master swordsman living in Spanish- and Mexican-era California. This novel originally appeared as five serialized installments in the pulp magazine All-Story Weekly.
",1919,"12,566",https://manybooks.net/titles/mcculleyjother07Curse_of_Capistrano.html
332,Gulliver's Travels,Jonathan Swift,"A satire on human nature and a parody of the ""travellers' tales"" literary genre, this is widely considered Swift's greatest work as well as one of the indisputable classics of English literature. Transcribed from the 1892 George Bell and Son edition.",1726,"57,933",https://manybooks.net/titles/swiftjonetext97gltrv10.html
333,Gulliver's Travels,Jonathan Swift,"A satire on human nature and a parody of the ""travellers' tales"" literary genre, this is widely considered Swift's greatest work as well as one of the indisputable classics of English literature. Transcribed from the 1892 George Bell and Son edition.",1726,"57,933",https://manybooks.net/titles/swiftjonetext97gltrv10.html
334,The Thirty-Nine Steps,John Buchan,"Hanney, an expatriated Scot, returns from a long stay in South Africa to his flat in London. One night he is buttonholed by an American who appears to know of an anarchist plot to destabilise Europe, and claims to be in fear for his life. Hannay lets the American hide in his flat, and returns later to find that another man has been found shot dead in the same building, apparently a suicide. Four days later Hannay finds the American stabbed to death...Followed by Greenmantle, and Mr. Standfast.",1915,"44,303",https://manybooks.net/titles/buchanjoetext9639stp10.html
335,The Thirty-Nine Steps,John Buchan,"Hanney, an expatriated Scot, returns from a long stay in South Africa to his flat in London. One night he is buttonholed by an American who appears to know of an anarchist plot to destabilise Europe, and claims to be in fear for his life. Hannay lets the American hide in his flat, and returns later to find that another man has been found shot dead in the same building, apparently a suicide. Four days later Hannay finds the American stabbed to death...Followed by Greenmantle, and Mr. Standfast.",1915,"44,303",https://manybooks.net/titles/buchanjoetext9639stp10.html
